vid,uid,content,votes,en_content
igd18IdOcQw,UgyjHNxS1tDEwewk64Z4AaABAg,ഇത് നമ്മടെ ഫിറോസ് ഇക്ക പോലെ അല്ല മറന്നോ മലമുഴക്കി വേഴാമ്പൽ,34.0,
igd18IdOcQw,UgxL9WOUTL0rNTp9QjR4AaABAg,കണ്ടിരുന്നു,29.0,
igd18IdOcQw,UgxrwmITUQ40FFwu4WZ4AaABAg,ലെ ഫിറോസ് ഇക്ക: രതീഷേ ഇത് എവിടെ കിട്ടും ഈ ആനക്കൊണ്ടയെ,102.0,
igd18IdOcQw,UgzfVi6ZyB6x18zYqxJ4AaABAg,എം 4 ടെക്കും ഹാരിസ്കയും!അടിപൊളി കോമ്പിനേഷൻ!,46.0,
igd18IdOcQw,UgxC0Q7y6-5F2y2_z-Z4AaABAg,കുത്തൽ കൂടുന്തോറും മുതൽയുടെ സ്വാദ് കൂടും,3.0,
igd18IdOcQw,UgwMjzMkq0sNWkElj3N4AaABAg,"ലെ ഫിറോസ്ക്ക: രതീഷേ, വല്ല ആഫ്രിക്കയിലും പോയി ഒരു അനക്കോണ്ടയെ നിർത്തി പൊരിച്ചാലോ",33.0,
igd18IdOcQw,UgzLpjE4Y-pzewJu_TZ4AaABAg,പാചകം തിരിച്ചെത്തുന്നു....,73.0,
igd18IdOcQw,UgwpPoN3QYYHg8kuMvN4AaABAg,"ലെ ഫിറോസ് ഇക്കാ : ആഹാ ആയി ശെരി എന്റെ കഞ്ഞിയിൽ പറ്റായെ ഇടാൻ വന്നല്ലേ "" ഡാ രധീഷേ നമുക്ക് കരടിയെ വറുത്താലോ """,59.0,
igd18IdOcQw,UgyDrbalVbJjkrVllHZ4AaABAg,ജിയോ മച്ചാൻ ഒരു മൊതലാാാാ,50.0,
igd18IdOcQw,UgxSVDLRmppuwtMRA5B4AaABAg,മച്ചാനും ഇക്കയും പൊളിച്ചല്ലോ 🥰🥰,1.0,
igd18IdOcQw,UgxIB-9W0nfp5990EvJ4AaABAg,പൊളിച്ചു 🔥🔥🔥🔥🔥,44.0,
igd18IdOcQw,UgyFbxz0s3HV5F-SZ3N4AaABAg,പൊളിപ്പൻ സാനം ♥️✨️🥰🥳💪,4.0,
igd18IdOcQw,UgyfK_C_X5YA5Kc5PgZ4AaABAg,"മുയൽ കുട്ടൻ, ആനക്കുട്ടൻ മുതലക്കുട്ടൻ 😂...",0.0,
igd18IdOcQw,UgzEBv5T3lkK06hyjP54AaABAg,അടിപൊളി സൂപ്പർ... മുതല ചുട്ടത് 😍😍,17.0,
igd18IdOcQw,UgyKk__8fJM6Du6pOsd4AaABAg,ഹാരിസ് ഇക്ക ജിയോ മച്ചാൻപ്രവീൺ മച്ചാൻ ❤️❤️❤️❤️💪💪💪🔥🔥❤️❤️❤️,5.0,
igd18IdOcQw,UgxqOJf3Sx6NJO-8Zqd4AaABAg,400 ആകാൻ സഹായിച്ച  എല്ലാ ചങ്ക്‌ മച്ചന്മാർക്കും ഒരുപാട് നന്ദി ഇനിയും ഇതുപോലുള്ള സഹകരണങ്ങൾ പ്രതീഷിക്കുന്നു ഗയ്‌സ്..!!😄🤭,3.0,
igd18IdOcQw,Ugx8Mxt0tZv_IoOI9aN4AaABAg,First എന്തോ പോലെ തോന്നിയങ്കിലും അവസാനം കണ്ടപ്പോ ഒന്ന് കഴിക്കാൻ തോന്നി😹😋,438.0,
0JZyGxXXWg8,Ugw_0NuvyANRIVa24054AaABAg,:yt:,28.0,:yt:
0JZyGxXXWg8,UgwSWqduavno7UiBDjZ4AaABAg,11:21,10.0,11:21
dgU2ScmdvMc,UgyHiDd6J3HTVgKMkGh4AaABAg,19:29,30.0,19:29
msHUv_8VDh0,Ugwt028Eru5WKIXnVKh4AaABAg,que,0.0,que
msHUv_8VDh0,UgyxKZHBNBe5d9PBC1h4AaABAg,❤️❤️❤️,0.0,
msHUv_8VDh0,UgxoGZJSm3pZzFuiMLl4AaABAg,First,0.0,First
msHUv_8VDh0,UgzZjSKmeXsUXyTTVvl4AaABAg,HI,0.0,HI
FkZAk93Wt-k,UgwZ7rBRiPcaTQCfiJV4AaABAg,🎁,11.0,
FkZAk93Wt-k,Ugy_T2whA_vowJ0RCI14AaABAg,Cool,1.0,Cool
mLFzDJ4rQyc,Ugwg7BfkuD2FwdcAc-R4AaABAg,😭,0.0,
mLFzDJ4rQyc,Ugz-0FbElTtQaLPvMLR4AaABAg,Wowww,0.0,Wowww
mLFzDJ4rQyc,Ugz-GGJJX7_379IZUoZ4AaABAg,Wow,0.0,Wow
mLFzDJ4rQyc,Ugw4xM1CgsCFbqZAGv94AaABAg,You,0.0,You
mLFzDJ4rQyc,UgwwjlozVhdJo83CJcd4AaABAg,😭,1.0,
mLFzDJ4rQyc,UgxLQtr2FpH7AT0VXVR4AaABAg,😊,11.0,
mLFzDJ4rQyc,UgzcnM0bQVGWU4cl2yZ4AaABAg,Wow..,0.0,Wow..
mLFzDJ4rQyc,UgxcS3MVb7qPcqAaKel4AaABAg,😍,0.0,
mLFzDJ4rQyc,UgwSdMnbdZCNNC1AXKt4AaABAg,🤯😤🥺,2.0,
mLFzDJ4rQyc,UgzpgboOeRIBGPfBifJ4AaABAg,It :😝?,0.0,It :?
mLFzDJ4rQyc,UgzLr1iwwrEoyqoVgvx4AaABAg,حلو,0.0,
mLFzDJ4rQyc,UgxZ5RSzbADPE-jfjlJ4AaABAg,🙄+😁? Ko 🙏🏻🙏🏻🙏🏻,1.0,? Ko
mLFzDJ4rQyc,Ugxw6rh4BkvSM5sPvBp4AaABAg,[hehe],1.0,hehe
mLFzDJ4rQyc,UgxLAWiyoxyhRq2BGgB4AaABAg,Прикольно😍,0.0,
mLFzDJ4rQyc,UgzmSXttXhgJhzb29o14AaABAg,😭☔🌈,0.0,
8sMFFVjF4-4,Ugx9NFMtYnovG6rDg2Z4AaABAg,0:58,33.0,0:58
8sMFFVjF4-4,Ugx6EyaHOVtU1ner_014AaABAg,Дипинс всё равно лучше,1.0,
8sMFFVjF4-4,UgwwNhM2QkNTjF88L4p4AaABAg,Marko 👍💪,6.0,Marko
vGbuUFRdYqU,UgwbQaHM4kJ5-8v-PzN4AaABAg,⚠,3.0,
FycLW60ztRY,Ugznf4MnZ_Rz7dNPH2p4AaABAg,1:00,0.0,1:00
GsslgO6hHXg,UgxHu8KMcBFJum4GzhN4AaABAg,*,7.0,*
GsslgO6hHXg,UgzpZmzxbAXrV0HTRg94AaABAg,मेरो कमेन्ट पढ्नुहुने सम्पुर्ण नेपाली दाजुभाई तथा दिदीबहिनीहरु को घर परिवारमा भगवान ले सधैं हाँसो खुसी प्रदान गरुन,27.0,
GsslgO6hHXg,Ugz8Y7jgtSNRM69E3l54AaABAg,10:52,1.0,10:52
GsslgO6hHXg,UgxJ7cVhOGbz25VfI5N4AaABAg,9:24,1.0,9:24
GsslgO6hHXg,UgxTMYzewcmeEi6tw-Z4AaABAg,😁,1.0,
iYYn2UdCrXk,UgyN5DJbAI25Q2R0fK14AaABAg,9:31,6.0,9:31
0DlqGj7dOSc,UgzH034RJjXYSHHYX1h4AaABAg,Удивительные коллекции. Отлично бы было если такая мода прижилась 🌞,1.0,
0DlqGj7dOSc,UgyCVHpvadfgLhYxfpp4AaABAg,💗,2.0,
0DlqGj7dOSc,Ugz0N0nMDHS-wvlX4Xp4AaABAg,24:12,3.0,24:12
fqu3hVOfERA,UgymVIPN6An-kgQDfcd4AaABAg,ㅋㅋㅋㅋㅋ,3.0,
fqu3hVOfERA,UgyreXp-tRqkNcn50cN4AaABAg,ㅋㅋ재밌겠다,0.0,
fqu3hVOfERA,Ugxlnr_r3PbrLWSLTMZ4AaABAg,ㅋㅎㅋㅋㅋ 타는 것만 잘해도 1등할 듯,0.0,
fqu3hVOfERA,UgzHLyK5983UXxFnkvN4AaABAg,아 진짜 재밌게 사신다,0.0,
fqu3hVOfERA,UgzeorjKC8pkpRVV4Bp4AaABAg,У них в школах есть бассейны! Как им повезло 🥺,1.0,
fqu3hVOfERA,UgxeS1YmKB7detb3No14AaABAg,ㅎㅎ 잼난 대회네요,0.0,
fqu3hVOfERA,UgyDXMNki7nMVJ_w1tF4AaABAg,😂😂,0.0,
A_g3lMcWVy0,Ugyx0A5_L4Lw3cY-3OB4AaABAg,:yt:,1000.0,:yt:
A_g3lMcWVy0,UgxXspGB75vyBjdYt4J4AaABAg,1:00,31.0,1:00
jnS66SszwEs,Ugx31g9qeW16XX8k_sx4AaABAg,00:31,58.0,00:31
SUqO1zD0I5Y,UgxAPiL32cDtWhxWhyx4AaABAg,❤,0.0,
SUqO1zD0I5Y,UgwStuqwE7sEdFfo2eZ4AaABAg,💕,0.0,
SUqO1zD0I5Y,UgwpJQBBRah4D9txGM14AaABAg,❤️❤️love,0.0,love
SUqO1zD0I5Y,UgzMVyJlNh6xtr6PMQJ4AaABAg,☺➕🕊,0.0,
SUqO1zD0I5Y,UgwkzNrS3OScFjnU_tJ4AaABAg,☺➕🕊❤🕯,0.0,
SUqO1zD0I5Y,Ugz98ArYrrfL0ndv1MF4AaABAg,😁😁😁,0.0,
wY8x4WP35mo,Ugx5uh1Z5QzdyYX455N4AaABAg,8:55,122.0,8:55
wY8x4WP35mo,UgxKxDVesXNF6TpJbGR4AaABAg,2:37,1.0,2:37
wY8x4WP35mo,UgyYsBFF3dY3Z-HQVn54AaABAg,1:43,0.0,1:43
K3pXfx_R53M,UgxDYyexWS6sG84w6-t4AaABAg,ബ്രോ പഴയ പോലത്തെ കുട്ടികൾക്ക് വേണ്ടിയും മുതിർന്നവർക്ക് വേണ്ടിയും ഉള്ള craft വീഡിയോസ് ഒക്കെ ഇടുമോ❤️❤️,94.0,
K3pXfx_R53M,Ugw8sC2MvEOtIw9JQPR4AaABAg,യാത്രകൾ കഴിഞ്ഞു വീണ്ടും എക്സ്പിരിമിന്റ്മായി ജിയോ മച്ചൻ 😘,94.0,
K3pXfx_R53M,UgzRicOPGVU8sXT-U294AaABAg,അങ്ങനെ തായ്‌ലൻഡ് യാത്രകൾക്കും വിശേഷങ്ങൾ ക്കും ശേഷം ഒരു എക്സ്പിരി മെന്റുമ് ആയി എത്തി മച്ചാൻ ❤️✨️💯💯🔥,89.0,
K3pXfx_R53M,UgwjCWlpHGEAW8Pgo-l4AaABAg,അടുത്ത എപ്പിസോഡ് സ്റ്റെർലിങ് എഞ്ചിന്‍  അഴിച്ചു നോക്കുന്നതായിരിക്കാം...😄,46.0,
K3pXfx_R53M,UgwPjeEl1TV-JfWJ3JJ4AaABAg,അങ്ങനെ നാട്ടിൽ തിരിച്ചെത്തി പഴയപോലെ എക്സ്പിരിമെന്റസ് വീഡിയോസും ആയി ജിയോ മച്ചാൻ✨️✨️🥰👍🏻💥😊😍🥰🥰🥰,13.0,
K3pXfx_R53M,Ugzx36i5ryscuISSw594AaABAg,എന്നും experiment ആണ് ജിയോ മച്ചാന്റെ മെയിൻ ഹൈലൈറ്റ് ⚡️❤🤩,2.0,
K3pXfx_R53M,UgyRttms-jvmypRbhcF4AaABAg,യാത്രകൾ നിറഞ്ഞ കാഴ്ചക്ക് ശേഷം വീണ്ടും എക്സ്പിരിമെൻ്റ് ആയി എത്തി മച്ചാൻ 🔥🔥,705.0,
K3pXfx_R53M,UgyrJrLoX1n-SLo3QQt4AaABAg,"ബ്രോ.... Direction ന്റെ കാര്യം പറഞ്ഞത് തെറ്റാണ്..... തണുപ്പിൽ ഒരു direction, ചൂട് കൊടുക്കുമ്പോൾ ഓപ്പോസിറ്റ് എന്നൊന്നും ഇല്ല..... ആ പിസ്റ്റൺ ന്റെ മൂവേമെന്റ് കൊണ്ടാണ് അത് കറങ്ങുന്നത്..... പിസ്റ്റൺ movement ഒരു സിംഗിൾ ആക്സിസിൽ കേന്ദ്രികരിച്ചുള്ളതാണ്...... അതുകൊണ്ട് നമ്മൾ ആദ്യം എങ്ങോട്ട് കറക്കി വിടുന്നോ.... ആ ഡയറക്ഷനിൽ ആവും fly wheel കറങ്ങുക",27.0,
K3pXfx_R53M,UgxngP9T8juzJzmruPZ4AaABAg,8 million ആകുമ്പോൾ ഞങ്ങൾക്ക് നാരങ്ങ മിട്ടായി മേടിച്ചു തരോ 😁😁,11.0,
K3pXfx_R53M,Ugxlz6-vehrxTG1A6sV4AaABAg,അന്നും ഇന്നും ജിയോ മച്ചാനും പ്രെവീൺ മച്ചാനും കൂടി കട്ട സപ്പോർട്ടിൽ നടത്തിവരുന്ന നമ്മുടെ m4tech ചാനലിന്റെ സ്വത്തുകുട്ടികളെ,13.0,
K3pXfx_R53M,UgyJmteURzubqPQ5RrZ4AaABAg,ഇതിന്റെ ഉള്ളിൽ എന്താ എന്നുള്ള വീഡിയോ ആണ് അടുത്തത് 😁😁😁എല്ലാം മനസ്സിൽ ആയി മച്ചാനെ,22.0,
K3pXfx_R53M,UgwJ8KZWYFk8KODl4ud4AaABAg,എക്സ്പിരിമെൻ്റിൻ്റെ രാജാവ് വന്നെല്ലോ,8.0,
K3pXfx_R53M,UgzBoRMkFzwG6eqVLnB4AaABAg,തായ്‌ലൻഡ് യാത്രകൾക്ക് ശേഷം വീണ്ടും നല്ല experiments ആയിട്ട് Machan തിരിച്ചു എത്തിയിരിക്കുകയാണ് സുഹൃത്തുക്കളെ,1.0,
K3pXfx_R53M,Ugzfhz7OVXWVQaJ8goF4AaABAg,യാത്രകൾ കഴിഞ്ഞ് വീണ്ടും എക്സ്പിരി മെൻറ് മായി,4.0,
K3pXfx_R53M,Ugy_yfmbMfGjE2C8-St4AaABAg,സ്റ്റെർലിങ് എൻജിൻ പരീക്ഷണം നന്നായിരുന്നു.,1.0,
K3pXfx_R53M,Ugz-nRC0ns2Y1E4N_1Z4AaABAg,അങ്ങനെ എത്തി ജിയോ മച്ചാൻ,16.0,
K3pXfx_R53M,UgzGE2PpjsenNPI4zwZ4AaABAg,Bro..അടുത്തത് ഇതേ എൻജിൻ ലാവ എക്സ്പിരിമെന്റ്,2.0,
K3pXfx_R53M,UgzRwoM8Lc2BNWQQod94AaABAg,ഈ ഒരു method തന്നെ എല്ലാ വണ്ടികളിലും കൊണ്ടുവന്നിനെങ്കിൽ,5.0,
K3pXfx_R53M,Ugx-BkRQa7JdSBlKZGJ4AaABAg,Exiperiment അത് ജിയോ മച്ചാൻ ചെയ്യുന്നത് കാണാൻ തന്നെ ഒരു രസാ,2.0,
K3pXfx_R53M,UgyV1HvuGFnDx0l0jwh4AaABAg,ഇത് എങ്ങനെ നമുക്ക് നിത്യജീവിതത്തിൽ ഉപകാരപ്രദമാകാം,1.0,
K3pXfx_R53M,UgxlbhpFk90emjL1Idd4AaABAg,പൊളിച്ചു,2.0,
K3pXfx_R53M,Ugzpwfy50hLE65KejTt4AaABAg,Ayoo തായ്ലൻഡ് കാരൻ,3.0,Ayoo
K3pXfx_R53M,Ugwvl3l2KxeSwFvYyrt4AaABAg,ലിക്വിഡ് നൈട്രജൻ എന്നും മച്ചാന്റെ  ഒരു വീക്ക്നെസ്സ് ആണ്,0.0,
K3pXfx_R53M,UgwaQA0yTLWt38Nbhzt4AaABAg,തായ്‌ലൻഡ് യാത്രക്ക് ശേഷം ജിയോ മച്ചാന്റെ expiriment വീഡിയോസിന് വേണ്ടി വെയ്റ്റിംഗ് ആയിരുന്നു,11.0,
K3pXfx_R53M,UgzdL5_NOwGM1tPV7I94AaABAg,നാട്ടുപ്രകൃതിയിൽ കാണുന്ന ജിയോ മച്ചാനെ കാണുമ്പോൾ നല്ല സുന്ദരൻ ആയിട്ടുണ്ട്,2.0,
K3pXfx_R53M,Ugyd3BwRI1f1-fP-vrB4AaABAg,എന്നാൽ ഐസ് ഉള്ള രാജ്യങ്ങളിൽ high scale il ഇങ്ങനെ ഒരു സെറ്റപ്പ് ഉണ്ടാക്കി currrent ഉണ്ടാക്കിക്കൂടെ,1.0,
K3pXfx_R53M,UgyW_3l8FjP9uP5PtTZ4AaABAg,ഫിറോസ്ക്കയും രതീഷേട്ടനും പോലെ ജിയോ മച്ചാനും പ്രവീൺ മച്ചാനും ഒരേ പൊളി,9.0,
K3pXfx_R53M,UgyZkK8a7BocUWj63LJ4AaABAg,5:13,14.0,5:13
K3pXfx_R53M,UgyES6tCG9rXu4du61V4AaABAg,പണ്ടത്തെപ്പോലെ ഒരു പവർ ഇപ്പോ ഇല്ല,0.0,
K3pXfx_R53M,UgyyNKKZI9GJqmCtCw14AaABAg,പൊളി മച്ചാനെ,0.0,
K3pXfx_R53M,Ugz8a_02jb2lOOCl9h14AaABAg,🔥,2.0,
K3pXfx_R53M,UgwlC1l9--HtaAeWFPV4AaABAg,ജിയോ മച്ചാൻ ഉയിർ,2.0,
K3pXfx_R53M,UgwL0E6xYc4qGd8w1Bd4AaABAg,❤,0.0,
K3pXfx_R53M,Ugy2XSYI79mX3GJtc0l4AaABAg,💖,0.0,
K3pXfx_R53M,UgyGBGIOhgNgPSUn7-94AaABAg,പൊളി  മച്ചാനെ,1.0,
K3pXfx_R53M,Ugz7_uidMsq5BKYZfzh4AaABAg,🤩,2.0,
K3pXfx_R53M,UgzOdmIqy49kygra5J94AaABAg,😍,0.0,
K3pXfx_R53M,UgzRw2P_mn9EW6tJZMZ4AaABAg,"ചോയ്‌വെള്ളവും, തണുപ്പ് വെള്ളവും അലാതെ room temperature work ചെയ്യുന്നത് കണ്ടുപിടിച്ചിയിരുന്നുവെങ്കിൽ ലോകം petrol ഇല്ലാണ്ട് രക്ഷപ്പെട്ടേനെ",1.0,
K3pXfx_R53M,UgwjK3YE1ynsoM_RoUZ4AaABAg,സ്ഥിരം പ്രേക്ഷകർ ഹാജർ  ഇടുക,3.0,
K3pXfx_R53M,Ugy-8iqQtys-xXStaHR4AaABAg,💛,8.0,
K3pXfx_R53M,UgytiiKNrtoIWZRbwkB4AaABAg,❤,0.0,
K3pXfx_R53M,Ugy1rbjqNYklW19q7qV4AaABAg,😍,0.0,
K3pXfx_R53M,UgxXmshFQ9tjAF1PKHR4AaABAg,Nilered ഇലെ അണ്ണൻ സ്റ്റിർലിംഗ് എഞ്ചിനിൽ ലിക്യുട് നൈട്രജൻ നിറച്ചു പൊട്ടിച്ചത് ഓർത്തു..,2.0,
K3pXfx_R53M,Ugx7vc6uYr436vyV6h14AaABAg,570 ആവാൻ സഹായിച്ച എല്ലാ ചങ്ക് മച്ചാൻമാർക്കും ഒരുപാട് നന്ദി,2.0,
K3pXfx_R53M,UgyKKH8X7VGdOlzsfJZ4AaABAg,😍,1.0,
K3pXfx_R53M,UgxY2ZZyMw21d25q2Fh4AaABAg,ഇതുപോലുള്ള ടെക് വീഡിയോ ചെയ്യുമ്പോഴാണ് M4ടെക് ആവുന്നത്.,1.0,
K3pXfx_R53M,UgzpZJfG1YtxFSHF4Bh4AaABAg,💝,3.0,
K3pXfx_R53M,UgxYV7hH64y2Ihye83p4AaABAg,😍,0.0,
K3pXfx_R53M,Ugz0c1XdF_1BXJ1ax8t4AaABAg,മച്ചാനെ പൊളി video,3.0,video
K3pXfx_R53M,UgzjVzUHi2Nyd_TTcZV4AaABAg,അടിപൊളി,1.0,
K3pXfx_R53M,UgwAO6ScNzvaXpXN_eV4AaABAg,😂,1.0,
K3pXfx_R53M,UgyEPazm---X8ifan6p4AaABAg,സ്റ്റെർലിംഗ് എന്ന് കേട്ടപ്പോൾ മഞ്ചസ്റ്റർ സിറ്റി യുടെ സ്റ്റെർലിങ്ങിനെ ഓർമ വന്നവർ ഉണ്ടോ,3.0,
K3pXfx_R53M,UgyFg11XN83LxXgpUQJ4AaABAg,ഈ കഴിവ് എല്ലാവർക്കും കിട്ടട്ടെ,1.0,
K3pXfx_R53M,UgwUuHOhdZ5omdotU0J4AaABAg,ജുലി എന്തു ചെയ്യുന്നു,3.0,
A-6krimnJNk,UgzoHlBdOiKcOSweVU14AaABAg,“,23.0,
A-6krimnJNk,UgzAz_oEexXki8dJ91x4AaABAg,🙏,1.0,
A-6krimnJNk,Ugyx-iW9wncOJK7oDtB4AaABAg,1.உங்கள் இலக்குகளையும் முன்னேற்றத்தையும் தவறாமல் மதிப்பாய்வு செய்யுங்கள்,2.0,
bC8tt1mY4JY,UgypZTuoJ5pW61Gn5u94AaABAg,💜,3.0,
bC8tt1mY4JY,UgxUz5Hls2Y0weEwAnZ4AaABAg,❤🙌,0.0,
u76CK6Oba3Y,UgzH9qkY_zbeEQDPx314AaABAg,💪💪💪💪💯👌🏻,0.0,
u76CK6Oba3Y,UgyPy_UALEOl08c5GAN4AaABAg,👍👍,1.0,
u76CK6Oba3Y,UgwA0lTy0ML3E1Z6wUl4AaABAg,‼️‼️💯,0.0,
u76CK6Oba3Y,UgzcvYXTJb2yFbfDTTN4AaABAg,🎯💯🎯💯🎯💯,2.0,
7X2thzNwDJU,Ugxq1jOsRb08ecWywol4AaABAg,నా barber ఎన్ని చెప్పిన వాడికి నచ్చినట్టు మాత్రమే చేస్తాడు,15.0,
7X2thzNwDJU,Ugw4nt_hzdxGh4Z88L54AaABAg,ᴡᴇ ɴᴇᴇᴅ ᴛʜᴀᴛ ᴠɪᴅᴇᴏ ʙʀᴏᴏ,2.0,
7X2thzNwDJU,UgxhYIQRmQ2xwttTUMZ4AaABAg,😍😍😍😍,10.0,
7X2thzNwDJU,UgzoSICLnkfokn4bIK94AaABAg,బ్రూ నేను కూడా హెయిర్ కట్ చేస్తా నువ్వు చాలా హార్టoగ్ గా మాట్లాడుతున్నావ్ వాడు వీడు అని మాట్లాడుతున్నావ్ అసలు హెయిర్ కటింగ్ కి వచ్చేవాడు ఒకసారి యేమో ఎన్టీఆర్ ఫోటో తిసుకొని వస్తాడు మరోకా సారేమో రామ్ charan ఫోటో తీసుకొని వస్తాడు పోనీ లే అని ట్రై చేస్తే లాస్ట్ కి బాగ్లేదు అసలు ఆ కటింగ్ యేల వుంది ఈ కటింగ్ యేల వుంది నీకు వస్తుంద రాధా అంటారు ఒక్కసారి ఆలోచించండి సినిమా లో హీరోకి హెయిర్ కట్ set  చెయ్యాలి  అంటే యేని స్ప్రే లూ యూజ్ చేస్తారు shot షాట్ కి హెయిర్ చెక్ చెస్తారు అయిన స్టైల్ కటింగ్ చెపించుకునా తరువా ఆయా హెయిర్ నీ మెంటైన్ చేయాలి లేకుంటే షేప్ పోతుంధీ బ్రో యే ధైనా చెపెతపుడు చూసి మాట్లాడు అయిన 100 కి 1000 కి తేడా యేమి అంటే బయట బండి హోటల్ కి ఫైవ్ స్టార్ హోటల్ కి వునాటు యేకాడ తీన ఆకలి తిరుగుతుంది కాబట్టి ధానికి వుండాల్సింది ధానికి వుంటుంది  మీ 100 రూపాయలు 1000 సమాధానం దొరికింది అనుకుంటున్నా,13.0,
7X2thzNwDJU,UgzVN8HMVqBzxq-KMap4AaABAg,0:49,0.0,0:49
JzDF4dbkReM,UgzVxkdII0fc5ZqsOwZ4AaABAg,Wow 😍,1.0,Wow
JzDF4dbkReM,UgwiE4Vvop2HZpRYRUx4AaABAg,КРАССАВИЦА.,0.0,
JzDF4dbkReM,Ugzl-nFRHJjL9EOKM894AaABAg,😍,1.0,
JzDF4dbkReM,Ugw8nIxLobPIGmM8VLt4AaABAg,Макдональдс и фастфуд победили?,1.0,
JzDF4dbkReM,Ugx4_jXPcy4UjrBHpht4AaABAg,Love,2.0,Love
KeIsOi2E_Qs,UgzuzqthG79VwyqEi6B4AaABAg,3D,0.0,3D
KeIsOi2E_Qs,UgyhqDAWQSpZRBHZCYZ4AaABAg,🥰,0.0,
KeIsOi2E_Qs,Ugz3OuiuC7bL56YJtIB4AaABAg,☺,0.0,
KeIsOi2E_Qs,UgyHvhGC8WX7xcbkz454AaABAg,🥰,0.0,
KeIsOi2E_Qs,UgwHfX0ndc9oDQIjQqB4AaABAg,Pen,0.0,Pen
KeIsOi2E_Qs,UgzfW9f9aKgu6nNtBoh4AaABAg,Good,1.0,Good
KeIsOi2E_Qs,UgwpTrrtf93j9bg2tVh4AaABAg,Super,0.0,Super
KeIsOi2E_Qs,Ugxi_weSDMe7muLBkrF4AaABAg,Both,0.0,Both
KeIsOi2E_Qs,UgxD7kQS2G4KcWfDdGl4AaABAg,4:48,0.0,4:48
KeIsOi2E_Qs,Ugw6S8OOAdlSy3BRX214AaABAg,Iike,1.0,Iike
KeIsOi2E_Qs,UgyktJ_cQsvb2eWdL-p4AaABAg,☺,1.0,
KeIsOi2E_Qs,Ugw99mcUgN9p7ihGNjN4AaABAg,Lol,0.0,Lol
KeIsOi2E_Qs,Ugx-pD_T5fPd9QTWlOh4AaABAg,Omg,0.0,Omg
KeIsOi2E_Qs,Ugw7eLNnYigiimriOOV4AaABAg,Lol,0.0,Lol
Wx3gRx0Fyzk,UgzCEvj3Cs1ZGzswWaV4AaABAg,QUEEN,30.0,QUEEN
Wx3gRx0Fyzk,UgxhwgrW8oHZEf1m7hp4AaABAg,27:15,17.0,27:15
Wx3gRx0Fyzk,UgxnXOOa11EI8EZ91Qp4AaABAg,amooo,0.0,amooo
Wx3gRx0Fyzk,UgyicPd9iTyM9UBaq554AaABAg,Очень Здорово и Классно! Спасибо огромное за прекрасное исполнение и чудо красоту,1.0,
DM4Q-zimK8U,UgwLIcj4cX0t6NrC7ld4AaABAg,11:06,0.0,11:06
5TnTr7ulnMk,Ugyrm7goEZpbdmME8pV4AaABAg,-,3.0,
5TnTr7ulnMk,Ugw6shUMc4gyYTLcMkJ4AaABAg,@,0.0,
5TnTr7ulnMk,Ugy0QTton22VcFO6RLp4AaABAg,At,0.0,At
5TnTr7ulnMk,UgxxWh3jKKHU-J5Jdx14AaABAg,👍🏻,1.0,
6JoBaXfbc3w,UgxNzp0gQUH6tD-Jm6Z4AaABAg,7:10,2.0,7:10
6JoBaXfbc3w,Ugy52a1t_Pk4kppiN554AaABAg,2:26,0.0,2:26
6JoBaXfbc3w,UgygGvFVQt1ecEDq3ql4AaABAg,👌,1.0,
6JoBaXfbc3w,Ugx1B3JtHy0W6B9Sj0d4AaABAg,Расколбас на велике? Вот это да...,2.0,
6JoBaXfbc3w,UgzS7k4SI1on9obp3NN4AaABAg,0:32,0.0,0:32
6JoBaXfbc3w,Ugxclblm4yCJvG3JX_l4AaABAg,3:49,5.0,3:49
6JoBaXfbc3w,UgzvLbP5Qy2Pn7QRXt14AaABAg,2:22,0.0,2:22
6JoBaXfbc3w,UgycXpRN65c9GuVy8nB4AaABAg,0:48,0.0,0:48
Q9mOvzZY1XI,UgxWx1SkGbMutVCNu694AaABAg,9:49,7.0,9:49
nYY5tz-PTzY,UgwDHjt3QJft_0mal2V4AaABAg,"명호야 네가 예술을 하는 사람이라 이런 멋있는 작품도 볼 수 있고 정말 좋다. 하이청 가사가 들어간 것도 그렇고 연결점이 있는 게 재밌는 감상요소였어. 물 속에서 촬영한 게 굉장히 신선하기도 했고! 늘 다양한 방면으로 새로운 시도를 하고 우리에게 보여주는 네가 좋아. 늘 많이 응원해, 사랑해❤️",34.0,
